,caudalmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.28104575163398693,0.0718954248366013,0.1895424836601307,0.1111111111111111,0.10457516339869281,0.0784313725490196,0.08496732026143791,0.0784313725490196
superiorfrontal-lh,0.05759162303664921,0.13612565445026178,0.14659685863874344,0.12041884816753927,0.1256544502617801,0.14659685863874344,0.12041884816753927,0.14659685863874344
superiorfrontal-rh,0.11618257261410789,0.1037344398340249,0.1908713692946058,0.12033195020746888,0.12448132780082988,0.12033195020746888,0.1037344398340249,0.12033195020746888
superiorparietal-lh,0.08866995073891626,0.11330049261083744,0.15270935960591134,0.14285714285714285,0.1477832512315271,0.12315270935960591,0.10837438423645321,0.12315270935960591
superiorparietal-rh,0.07906976744186046,0.11627906976744186,0.14418604651162792,0.13953488372093023,0.15348837209302327,0.13023255813953488,0.10697674418604651,0.13023255813953488
superiortemporal-rh,0.048672566371681415,0.11946902654867257,0.12389380530973451,0.10619469026548672,0.11504424778761062,0.23008849557522124,0.10176991150442478,0.15486725663716813
supramarginal-lh,0.07386363636363637,0.13068181818181818,0.14772727272727273,0.11931818181818182,0.125,0.13636363636363635,0.13068181818181818,0.13636363636363635
supramarginal-rh,0.051643192488262914,0.1267605633802817,0.13145539906103287,0.11267605633802817,0.1267605633802817,0.17370892018779344,0.107981220657277,0.16901408450704225
