,caudalmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.3559322033898305,0.2288135593220339,0.2033898305084746,0.0423728813559322,0.0423728813559322,0.0,0.11016949152542373,0.01694915254237288
superiorfrontal-lh,0.26548672566371684,0.2831858407079646,0.21238938053097345,0.04424778761061947,0.07079646017699115,0.0,0.10619469026548672,0.017699115044247787
superiorfrontal-rh,0.2871287128712871,0.2376237623762376,0.2376237623762376,0.04950495049504951,0.04950495049504951,0.0,0.1188118811881188,0.019801980198019802
superiorparietal-lh,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.0,0.13636363636363635,0.045454545454545456
superiorparietal-rh,0.07954545454545454,0.09090909090909091,0.06818181818181818,0.10227272727272728,0.36363636363636365,0.11363636363636363,0.045454545454545456,0.13636363636363635
superiortemporal-rh,0.0,0.0,0.0,0.0,0.16,0.6,0.0,0.24
supramarginal-lh,0.189873417721519,0.189873417721519,0.17721518987341772,0.06329113924050633,0.06329113924050633,0.0,0.2911392405063291,0.02531645569620253
supramarginal-rh,0.057692307692307696,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.21153846153846154,0.21153846153846154,0.038461538461538464,0.3269230769230769
