,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.22972972972972974,0.14414414414414414,0.0990990990990991,0.1891891891891892,0.11711711711711711,0.12612612612612611,0.0045045045045045045,0.09009009009009009
parstriangularis-rh,0.12313432835820895,0.1865671641791045,0.10820895522388059,0.16791044776119404,0.1044776119402985,0.1417910447761194,0.033582089552238806,0.13432835820895522
postcentral-rh,0.0954356846473029,0.0954356846473029,0.17427385892116182,0.13692946058091288,0.14107883817427386,0.1908713692946058,0.004149377593360996,0.16182572614107885
rostralmiddlefrontal-rh,0.13651877133105803,0.13993174061433447,0.11262798634812286,0.21160409556313994,0.10580204778156997,0.14675767918088736,0.023890784982935155,0.12286689419795221
superiorparietal-lh,0.11063829787234042,0.10638297872340426,0.14042553191489363,0.14042553191489363,0.17446808510638298,0.17446808510638298,0.00425531914893617,0.14893617021276595
superiorparietal-rh,0.0945945945945946,0.10810810810810811,0.14864864864864866,0.14527027027027026,0.13175675675675674,0.20270270270270271,0.016891891891891893,0.15202702702702703
superiortemporal-rh,0.029411764705882353,0.16176470588235295,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.11764705882352941,0.29411764705882354,0.16176470588235295
supramarginal-rh,0.08178438661710037,0.11152416356877323,0.14869888475836432,0.1412639405204461,0.13011152416356878,0.1821561338289963,0.02973977695167286,0.17472118959107807
