,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.24615384615384617,0.046153846153846156,0.1076923076923077,0.15384615384615385,0.2153846153846154,0.0,0.23076923076923078,0.0
parsopercularis-lh,0.043478260869565216,0.4782608695652174,0.0,0.0,0.0,0.2608695652173913,0.043478260869565216,0.17391304347826086
parstriangularis-rh,0.1134020618556701,0.0,0.21649484536082475,0.1958762886597938,0.14432989690721648,0.1134020618556701,0.09278350515463918,0.12371134020618557
precentral-lh,0.16091954022988506,0.0,0.1724137931034483,0.20689655172413793,0.19540229885057472,0.05747126436781609,0.13793103448275862,0.06896551724137931
rostralmiddlefrontal-lh,0.2236842105263158,0.013157894736842105,0.13157894736842105,0.17105263157894737,0.2236842105263158,0.013157894736842105,0.19736842105263158,0.02631578947368421
rostralmiddlefrontal-rh,0.012658227848101266,0.05063291139240506,0.189873417721519,0.11392405063291139,0.05063291139240506,0.2911392405063291,0.0,0.2911392405063291
superiortemporal-lh,0.25,0.05357142857142857,0.08928571428571429,0.14285714285714285,0.21428571428571427,0.0,0.25,0.0
supramarginal-rh,0.02631578947368421,0.02631578947368421,0.21052631578947367,0.13157894736842105,0.06578947368421052,0.2631578947368421,0.0,0.27631578947368424
