,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-rh
parsopercularis-lh,0.5681818181818182,0.0,0.0,0.0,0.0,0.0,0.4318181818181818,0.0
postcentral-lh,0.0,0.18666666666666668,0.16,0.18666666666666668,0.16,0.16,0.0,0.14666666666666667
postcentral-rh,0.0,0.18666666666666668,0.16,0.18666666666666668,0.16,0.16,0.0,0.14666666666666667
precentral-lh,0.0,0.18840579710144928,0.15942028985507245,0.18840579710144928,0.15942028985507245,0.15942028985507245,0.0,0.14492753623188406
precentral-rh,0.0,0.17142857142857143,0.15714285714285714,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.15714285714285714
rostralmiddlefrontal-rh,0.0,0.171875,0.15625,0.171875,0.171875,0.171875,0.0,0.15625
superiortemporal-lh,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0
supramarginal-rh,0.0,0.17142857142857143,0.15714285714285714,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.15714285714285714
