,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,supramarginal-rh
parsopercularis-lh,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.0
parstriangularis-rh,0.0,0.16923076923076924,0.16923076923076924,0.16923076923076924,0.16923076923076924,0.15384615384615385,0.0,0.16923076923076924
postcentral-lh,0.0,0.11956521739130435,0.18478260869565216,0.17391304347826086,0.18478260869565216,0.17391304347826086,0.0,0.16304347826086957
postcentral-rh,0.0,0.125,0.18181818181818182,0.17045454545454544,0.18181818181818182,0.17045454545454544,0.0,0.17045454545454544
precentral-lh,0.0,0.11956521739130435,0.18478260869565216,0.17391304347826086,0.18478260869565216,0.17391304347826086,0.0,0.16304347826086957
precentral-rh,0.0,0.1276595744680851,0.18085106382978725,0.1702127659574468,0.18085106382978725,0.1702127659574468,0.0,0.1702127659574468
superiortemporal-lh,0.45,0.0,0.0,0.0,0.0,0.0,0.55,0.0
supramarginal-rh,0.0,0.1348314606741573,0.1797752808988764,0.16853932584269662,0.1797752808988764,0.16853932584269662,0.0,0.16853932584269662
