,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.21100917431192662,0.027522935779816515,0.13761467889908258,0.1651376146788991,0.2018348623853211,0.045871559633027525,0.13761467889908258,0.07339449541284404
parsopercularis-lh,0.038461538461538464,0.5384615384615384,0.0,0.0,0.0,0.23076923076923078,0.038461538461538464,0.15384615384615385
parstriangularis-rh,0.1267605633802817,0.0,0.20422535211267606,0.19014084507042253,0.1619718309859155,0.11267605633802817,0.06338028169014084,0.14084507042253522
precentral-lh,0.16058394160583941,0.0,0.17518248175182483,0.19708029197080293,0.19708029197080293,0.072992700729927,0.08759124087591241,0.10948905109489052
rostralmiddlefrontal-lh,0.1984126984126984,0.007936507936507936,0.15079365079365079,0.1746031746031746,0.21428571428571427,0.047619047619047616,0.11904761904761904,0.0873015873015873
rostralmiddlefrontal-rh,0.05555555555555555,0.037037037037037035,0.18518518518518517,0.12962962962962962,0.08333333333333333,0.25,0.0,0.25925925925925924
superiortemporal-lh,0.22950819672131148,0.04918032786885246,0.08196721311475409,0.13114754098360656,0.19672131147540983,0.0,0.3114754098360656,0.0
supramarginal-rh,0.07936507936507936,0.015873015873015872,0.1984126984126984,0.15079365079365079,0.11904761904761904,0.1984126984126984,0.0,0.23809523809523808
