,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.3173076923076923,0.0673076923076923,0.08653846153846154,0.08653846153846154,0.15384615384615385,0.15384615384615385,0.0,0.1346153846153846
parsopercularis-lh,0.13043478260869565,0.6739130434782609,0.021739130434782608,0.0,0.0,0.043478260869565216,0.13043478260869565,0.0
parstriangularis-rh,0.11688311688311688,0.0,0.3246753246753247,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.09090909090909091,0.11688311688311688
postcentral-lh,0.15873015873015872,0.0,0.15873015873015872,0.20634920634920634,0.15873015873015872,0.15873015873015872,0.0,0.15873015873015872
postcentral-rh,0.20430107526881722,0.0,0.10752688172043011,0.10752688172043011,0.22580645161290322,0.1827956989247312,0.0,0.17204301075268819
precentral-rh,0.2,0.042105263157894736,0.10526315789473684,0.10526315789473684,0.17894736842105263,0.2,0.0,0.16842105263157894
superiortemporal-lh,0.0,0.08695652173913043,0.10869565217391304,0.0,0.0,0.0,0.8043478260869565,0.0
supramarginal-rh,0.175,0.0,0.125,0.125,0.2,0.1875,0.0,0.1875
