,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5327510917030568,0.056768558951965066,0.07860262008733625,0.06986899563318777,0.06550218340611354,0.0,0.10480349344978165,0.09170305676855896
frontalpole-lh,0.01245753114382786,0.23103057757644394,0.19365798414496035,0.10985277463193659,0.12344280860702152,0.006795016987542469,0.17214043035107587,0.1506228765571914
frontalpole-rh,0.023501762632197415,0.19036427732079905,0.23736780258519388,0.1128084606345476,0.10928319623971798,0.009400705052878966,0.1762632197414806,0.1410105757931845
lateralorbitofrontal-rh,0.020338983050847456,0.16271186440677965,0.16779661016949152,0.22203389830508474,0.12203389830508475,0.0,0.16101694915254236,0.1440677966101695
medialorbitofrontal-rh,0.024045261669024046,0.16124469589816123,0.14002828854314003,0.11032531824611033,0.2446958981612447,0.0,0.15841584158415842,0.16124469589816123
parahippocampal-lh,0.0,0.06299212598425197,0.07874015748031496,0.0,0.0,0.7637795275590551,0.03937007874015748,0.05511811023622047
rostralanteriorcingulate-lh,0.03140096618357488,0.17149758454106281,0.18357487922705315,0.11594202898550725,0.1316425120772947,0.0036231884057971015,0.24033816425120774,0.12198067632850242
rostralanteriorcingulate-rh,0.024906600249066,0.17310087173100872,0.16687422166874222,0.11581569115815692,0.13325031133250312,0.008717310087173101,0.1357409713574097,0.24159402241594022
