,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.40384615384615385,0.11538461538461539,0.09615384615384616,0.1346153846153846,0.0,0.0,0.057692307692307696,0.19230769230769232
frontalpole-lh,0.047058823529411764,0.18823529411764706,0.21176470588235294,0.21176470588235294,0.0,0.0,0.17647058823529413,0.16470588235294117
frontalpole-rh,0.034482758620689655,0.1724137931034483,0.2413793103448276,0.22988505747126436,0.0,0.0,0.1724137931034483,0.14942528735632185
lateralorbitofrontal-rh,0.052083333333333336,0.17708333333333334,0.21875,0.23958333333333334,0.0,0.0,0.15625,0.15625
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.014492753623188406,0.18840579710144928,0.21739130434782608,0.21739130434782608,0.0,0.0,0.2028985507246377,0.15942028985507245
rostralanteriorcingulate-rh,0.09195402298850575,0.1839080459770115,0.1724137931034483,0.19540229885057472,0.0,0.0,0.14942528735632185,0.20689655172413793
