,bankssts-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lateraloccipital-lh,lingual-lh,middletemporal-lh,parahippocampal-lh
bankssts-lh,0.625,0.0,0.011904761904761904,0.023809523809523808,0.11904761904761904,0.0,0.22023809523809523,0.0
frontalpole-lh,0.0,0.7523364485981309,0.04672897196261682,0.028037383177570093,0.0,0.0794392523364486,0.028037383177570093,0.06542056074766354
fusiform-lh,0.008113590263691683,0.028397565922920892,0.3204868154158215,0.24543610547667344,0.0,0.19066937119675456,0.0,0.20689655172413793
inferiortemporal-lh,0.017204301075268817,0.021505376344086023,0.26021505376344084,0.35913978494623655,0.002150537634408602,0.15268817204301074,0.0,0.1870967741935484
lateraloccipital-lh,0.10714285714285714,0.0,0.0,0.017857142857142856,0.8095238095238095,0.0,0.06547619047619048,0.0
lingual-lh,0.003738317757009346,0.03925233644859813,0.18878504672897195,0.13271028037383178,0.0,0.33457943925233646,0.013084112149532711,0.28785046728971964
middletemporal-lh,0.16753926701570682,0.020942408376963352,0.0,0.0,0.06806282722513089,0.05235602094240838,0.6230366492146597,0.06806282722513089
parahippocampal-lh,0.0035587188612099642,0.03202846975088968,0.199288256227758,0.15658362989323843,0.0,0.28647686832740216,0.01601423487544484,0.30604982206405695
