,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.6077922077922078,0.08831168831168831,0.0,0.014285714285714285,0.02857142857142857,0.04155844155844156,0.06623376623376623,0.15324675324675324
frontalpole-rh,0.1782178217821782,0.8217821782178217,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.32989690721649484,0.15103092783505154,0.17783505154639176,0.21082474226804124,0.008247422680412371,0.12216494845360824
isthmuscingulate-rh,0.0063976377952755905,0.0,0.13828740157480315,0.35826771653543305,0.16190944881889763,0.13041338582677164,0.028543307086614175,0.17618110236220472
lingual-lh,0.011685393258426966,0.0,0.14696629213483145,0.15325842696629213,0.30651685393258427,0.19101123595505617,0.06157303370786517,0.12898876404494383
parahippocampal-lh,0.01694915254237288,0.0,0.1916195856873823,0.13041431261770245,0.21139359698681734,0.2989642184557439,0.03389830508474576,0.1167608286252354
parahippocampal-rh,0.05125725338491296,0.0,0.017408123791102514,0.059961315280464215,0.1286266924564797,0.06769825918762089,0.625725338491296,0.04932301740812379
pericalcarine-rh,0.053588516746411484,0.0,0.11244019138755981,0.17799043062200956,0.1397129186602871,0.11770334928229666,0.024401913875598084,0.3741626794258373
