,bankssts-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.9113149847094801,0.0,0.0015290519877675841,0.0,0.0,0.010703363914373088,0.01529051987767584,0.06116207951070336
frontalpole-rh,0.0,0.5886454183266933,0.06872509960159362,0.060756972111553786,0.046812749003984064,0.06274900398406374,0.04780876494023904,0.12450199203187251
fusiform-lh,0.0,0.04149620105201637,0.3115137346580947,0.2104032729398013,0.16656925774400935,0.26767971946230273,0.0,0.0023378141437755697
isthmuscingulate-lh,0.0,0.03305351521511018,0.18992654774396642,0.3300104931794334,0.22088142707240294,0.17471143756558238,0.024134312696747113,0.02728226652675761
isthmuscingulate-rh,0.0,0.029097387173396674,0.1668646080760095,0.23812351543942992,0.3830166270783848,0.14845605700712589,0.020783847980997625,0.013657957244655582
parahippocampal-lh,0.0023378141437755697,0.03915838690824079,0.2764465225014611,0.1952074810052601,0.14962010520163646,0.33664523670368207,0.0,0.0005844535359438924
rostralanteriorcingulate-lh,0.012150668286755772,0.05589307411907655,0.0,0.0583232077764277,0.04495747266099635,0.0,0.5249088699878494,0.3037667071688943
rostralanteriorcingulate-rh,0.039819004524886875,0.09864253393665158,0.0018099547511312218,0.04524886877828054,0.02081447963800905,0.0,0.22262443438914026,0.5710407239819004
