,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.1761546723952739,0.11600429645542427,0.14715359828141783,0.13936627282491945,0.1310418904403867,0.128625134264232,0.091031149301826,0.07062298603651987
frontalpole-rh,0.1352433764633395,0.18884781269254466,0.12230437461491066,0.1377079482439926,0.13863216266173753,0.13031423290203328,0.06777572396796057,0.0791743684534812
medialorbitofrontal-lh,0.13869952805453592,0.10041950707918196,0.19611955951756685,0.1253277399056109,0.12978500262191925,0.11431567907708443,0.12768746722600943,0.06764551651809124
medialorbitofrontal-rh,0.14325842696629212,0.1205056179775281,0.1356741573033708,0.16657303370786516,0.13230337078651686,0.13455056179775282,0.0949438202247191,0.07219101123595506
rostralanteriorcingulate-lh,0.12846009137328676,0.1152915882827197,0.13571620532115022,0.12523515184090298,0.17172803009943563,0.14673474872346143,0.09836065573770492,0.07847352862133836
rostralanteriorcingulate-rh,0.13339045986860898,0.11539560125678378,0.12739217366466724,0.1368180519851471,0.155955441302485,0.1659525849757212,0.09168808911739502,0.07340759782919166
rostralmiddlefrontal-lh,0.11164880746629796,0.07051503629450398,0.16107846526097477,0.11268579329415832,0.12132734185966125,0.10680954026961631,0.2367784306947805,0.07915658486000691
temporalpole-rh,0.11041141897565071,0.10285474391267842,0.10873215785054575,0.1070528967254408,0.11922753988245172,0.1070528967254408,0.10033585222502099,0.24433249370277077
