,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh
fusiform-lh,0.2625173852573018,0.1310848400556328,0.12726008344923506,0.17524339360222532,0.09040333796940195,0.09214186369958276,0.10744089012517385,0.013908205841446454
isthmuscingulate-rh,0.13682623445156428,0.2314361100640784,0.17075009423294385,0.11044101017715793,0.05352431209950999,0.13795702977761026,0.15491895966830005,0.0041462495288352805
lingual-lh,0.14522821576763487,0.1883817427385892,0.2008298755186722,0.12987551867219918,0.04688796680497925,0.14439834024896264,0.14149377593360996,0.002904564315352697
parahippocampal-lh,0.2014866979655712,0.11697965571205007,0.12597809076682315,0.24647887323943662,0.08881064162754304,0.10328638497652583,0.10876369327073553,0.008215962441314555
parahippocampal-rh,0.16759088108441159,0.0948860135551448,0.07393715341959335,0.14356130622304375,0.3302526186075169,0.06592729513247074,0.10474430067775724,0.019100431300061615
pericalcarine-lh,0.1289198606271777,0.1791936286709806,0.17222498755599802,0.12842210054753608,0.04927824788451966,0.20457939273270284,0.1373817819810851,0.0
pericalcarine-rh,0.12629399585921325,0.1743271221532091,0.14616977225672878,0.11428571428571428,0.06915113871635611,0.11925465838509317,0.2505175983436853,0.0
rostralanteriorcingulate-lh,0.05722460658082976,0.01859799713876967,0.010014306151645207,0.032904148783977114,0.05007153075822604,0.0,0.0,0.8311874105865522
