,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.3246753246753247,0.025974025974025976,0.03896103896103896,0.14285714285714285,0.19480519480519481,0.0,0.2727272727272727,0.0
parsopercularis-lh,0.13793103448275862,0.4827586206896552,0.3793103448275862,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.19230769230769232,0.34615384615384615,0.38461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0
rostralmiddlefrontal-lh,0.16666666666666666,0.0,0.0,0.40476190476190477,0.21428571428571427,0.0,0.21428571428571427,0.0
superiorparietal-lh,0.21428571428571427,0.0,0.0,0.23214285714285715,0.30357142857142855,0.0,0.25,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiortemporal-rh,0.29577464788732394,0.0,0.0,0.18309859154929578,0.2112676056338028,0.0,0.30985915492957744,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
