,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.19444444444444445,0.07407407407407407,0.12037037037037036,0.1388888888888889,0.12962962962962962,0.09259259259259259,0.17592592592592593,0.07407407407407407
postcentral-lh,0.0625,0.21875,0.11458333333333333,0.16666666666666666,0.07291666666666667,0.08333333333333333,0.14583333333333334,0.13541666666666666
postcentral-rh,0.125,0.1015625,0.203125,0.1484375,0.1015625,0.0546875,0.15625,0.109375
rostralmiddlefrontal-lh,0.09375,0.125,0.1171875,0.203125,0.09375,0.0859375,0.15625,0.125
superiorparietal-lh,0.11607142857142858,0.07142857142857142,0.08928571428571429,0.11607142857142858,0.29464285714285715,0.09821428571428571,0.10714285714285714,0.10714285714285714
superiorparietal-rh,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.1206896551724138,0.27586206896551724,0.1206896551724138,0.06896551724137931
superiortemporal-rh,0.125,0.1171875,0.1171875,0.171875,0.09375,0.0859375,0.171875,0.1171875
supramarginal-rh,0.07407407407407407,0.12962962962962962,0.1111111111111111,0.1388888888888889,0.12962962962962962,0.05555555555555555,0.12962962962962962,0.23148148148148148
