,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.25170068027210885,0.25170068027210885,0.2108843537414966,0.0,0.04081632653061224,0.12244897959183673,0.06802721088435375,0.05442176870748299
parstriangularis-rh,0.24358974358974358,0.28846153846153844,0.1987179487179487,0.0,0.038461538461538464,0.11538461538461539,0.0641025641025641,0.05128205128205128
precentral-rh,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.0,0.045454545454545456,0.13636363636363635,0.07575757575757576,0.06060606060606061
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.7317073170731707,0.0975609756097561,0.0,0.0,0.17073170731707318
superiorparietal-rh,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.32653061224489793,0.10204081632653061,0.10204081632653061,0.10204081632653061
superiortemporal-lh,0.18478260869565216,0.18478260869565216,0.18478260869565216,0.0,0.06521739130434782,0.18478260869565216,0.10869565217391304,0.08695652173913043
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.08695652173913043,0.13043478260869565,0.2753623188405797,0.11594202898550725
supramarginal-rh,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.1111111111111111,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.3055555555555556
