,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.125,0.1375,0.0875,0.1375,0.1375,0.1375,0.1375,0.1
parsopercularis-lh,0.08264462809917356,0.18181818181818182,0.05785123966942149,0.12396694214876033,0.1487603305785124,0.18181818181818182,0.15702479338842976,0.06611570247933884
parstriangularis-rh,0.12698412698412698,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698
postcentral-lh,0.09615384615384616,0.15384615384615385,0.0673076923076923,0.14423076923076922,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693
rostralmiddlefrontal-lh,0.08695652173913043,0.16521739130434782,0.06086956521739131,0.13043478260869565,0.1565217391304348,0.16521739130434782,0.16521739130434782,0.06956521739130435
rostralmiddlefrontal-rh,0.08264462809917356,0.18181818181818182,0.05785123966942149,0.12396694214876033,0.1487603305785124,0.18181818181818182,0.15702479338842976,0.06611570247933884
superiortemporal-lh,0.08547008547008547,0.17094017094017094,0.05982905982905983,0.1282051282051282,0.15384615384615385,0.17094017094017094,0.1623931623931624,0.06837606837606838
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.10144927536231885,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11594202898550725
