,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,paracentral-rh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.44190301921317476,0.4354986276303751,0.09881061299176579,0.0,0.0,0.01738334858188472,0.006404391582799634,0.0
caudalanteriorcingulate-rh,0.43947858472998136,0.4618249534450652,0.0893854748603352,0.0,0.0,0.00931098696461825,0.0,0.0
frontalpole-lh,0.059989287627209426,0.05356186395286556,0.3181574718800214,0.04874129619710766,0.12694161756829137,0.1569362613818961,0.12854847348687734,0.10712372790573112
frontalpole-rh,0.0,0.0,0.0978021978021978,0.5384615384615384,0.05714285714285714,0.03076923076923077,0.06043956043956044,0.2153846153846154
insula-lh,0.0,0.0,0.1962843295638126,0.04361873990306947,0.46445880452342486,0.1122778675282714,0.05896607431340872,0.12439418416801293
paracentral-lh,0.015486725663716814,0.008849557522123894,0.21755162241887904,0.02064896755162242,0.09808259587020648,0.33480825958702065,0.221976401179941,0.08259587020648967
paracentral-rh,0.00684931506849315,0.0,0.182648401826484,0.03881278538812785,0.05251141552511415,0.22754946727549466,0.3455098934550989,0.1461187214611872
posteriorcingulate-rh,0.0,0.0,0.14285714285714285,0.13785714285714284,0.10714285714285714,0.08142857142857143,0.14,0.39071428571428574
