,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.6061204343534057,0.0,0.18163869693978282,0.0,0.0,0.028627838104639685,0.09279368213228036,0.09081934846989141
insula-rh,0.0,0.40813253012048195,0.0,0.21310240963855423,0.2161144578313253,0.024849397590361446,0.07756024096385543,0.060240963855421686
medialorbitofrontal-lh,0.21040189125295508,0.0,0.5177304964539007,0.0,0.0,0.0,0.12529550827423167,0.14657210401891252
paracentral-lh,0.0,0.23407775020678245,0.0,0.42597187758478083,0.19437551695616212,0.07361455748552523,0.045492142266335814,0.026468155500413565
paracentral-rh,0.0,0.21048744460856722,0.0,0.17208271787296897,0.4017725258493353,0.0967503692762186,0.06794682422451995,0.05096011816838995
posteriorcingulate-rh,0.028999064546304958,0.03274087932647334,0.0,0.0813844714686623,0.12628624883068287,0.6333021515434986,0.0626753975678204,0.03461178671655753
rostralanteriorcingulate-lh,0.08356039963669391,0.09536784741144415,0.09445958219800181,0.051771117166212535,0.08537693006357856,0.05903723887375113,0.3505903723887375,0.17983651226158037
rostralanteriorcingulate-rh,0.09207708779443255,0.08779443254817987,0.1284796573875803,0.03640256959314775,0.07601713062098502,0.03747323340471092,0.21199143468950749,0.3297644539614561
