,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-rh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.2642857142857143,0.26326530612244897,0.12959183673469388,0.07653061224489796,0.0,0.2357142857142857,0.0,0.030612244897959183
caudalanteriorcingulate-rh,0.26047904191616766,0.26746506986027946,0.13073852295409183,0.0748502994011976,0.0,0.23652694610778444,0.0,0.029940119760479042
frontalpole-lh,0.20411392405063292,0.21044303797468356,0.2958860759493671,0.0680379746835443,0.0,0.22151898734177214,0.0,0.0
frontalpole-rh,0.2016348773841962,0.2016348773841962,0.11171662125340599,0.2016348773841962,0.0,0.2016348773841962,0.0,0.08174386920980926
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.23649337410805302,0.24260958205912334,0.13863404689092762,0.0764525993883792,0.0,0.27522935779816515,0.0,0.03058103975535168
paracentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
posteriorcingulate-rh,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2
