,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh
frontalpole-rh,0.7280334728033473,0.0,0.0,0.200836820083682,0.0,0.06694560669456066,0.0,0.0041841004184100415
insula-lh,0.0,0.4466501240694789,0.0,0.03225806451612903,0.0,0.0,0.28287841191067,0.23821339950372208
insula-rh,0.0,0.0,0.6531986531986532,0.17845117845117844,0.0,0.16835016835016836,0.0,0.0
isthmuscingulate-rh,0.03195739014647137,0.02330226364846871,0.10985352862849534,0.37017310252996005,0.03661784287616511,0.26764314247669774,0.049933422103861515,0.11051930758988016
paracentral-lh,0.0,0.0,0.0,0.04896907216494845,0.34106529209621994,0.18900343642611683,0.218213058419244,0.2027491408934708
paracentral-rh,0.007900677200902935,0.0,0.08803611738148984,0.22573363431151242,0.12076749435665914,0.35214446952595935,0.08577878103837472,0.11963882618510158
posteriorcingulate-lh,0.0,0.1717171717171717,0.0,0.04090909090909091,0.1303030303030303,0.0797979797979798,0.3303030303030303,0.24696969696969698
posteriorcingulate-rh,0.001483679525222552,0.13847675568743817,0.0,0.08506429277942631,0.11770524233432245,0.10781404549950543,0.23788328387734917,0.3115727002967359
