,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.7777777777777778,0.15873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.047619047619047616
parstriangularis-rh,0.0847457627118644,0.3983050847457627,0.0,0.16101694915254236,0.22033898305084745,0.13559322033898305,0.0,0.0
rostralmiddlefrontal-lh,0.0189873417721519,0.0,0.25316455696202533,0.18354430379746836,0.16455696202531644,0.17721518987341772,0.10126582278481013,0.10126582278481013
superiorfrontal-rh,0.0,0.0743801652892562,0.10330578512396695,0.26859504132231404,0.2396694214876033,0.21074380165289255,0.07851239669421488,0.024793388429752067
superiorparietal-lh,0.0,0.08646616541353383,0.08646616541353383,0.21804511278195488,0.2706766917293233,0.22556390977443608,0.08646616541353383,0.02631578947368421
superiorparietal-rh,0.0,0.060240963855421686,0.10441767068273092,0.20481927710843373,0.24899598393574296,0.24899598393574296,0.0963855421686747,0.03614457831325301
superiortemporal-lh,0.0,0.0,0.12096774193548387,0.16129032258064516,0.18548387096774194,0.20161290322580644,0.25,0.08064516129032258
superiortemporal-rh,0.05747126436781609,0.0,0.20689655172413793,0.09195402298850575,0.10344827586206896,0.11494252873563218,0.12643678160919541,0.2988505747126437
