,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.16463414634146342,0.10975609756097561,0.15853658536585366,0.12195121951219512,0.07317073170731707,0.07926829268292683,0.15853658536585366,0.13414634146341464
parstriangularis-rh,0.15384615384615385,0.1452991452991453,0.15384615384615385,0.1282051282051282,0.06837606837606838,0.06837606837606838,0.15384615384615385,0.1282051282051282
precentral-lh,0.1518987341772152,0.10126582278481013,0.15822784810126583,0.12658227848101267,0.0759493670886076,0.08227848101265822,0.16455696202531644,0.13924050632911392
rostralmiddlefrontal-lh,0.145985401459854,0.0948905109489051,0.145985401459854,0.1386861313868613,0.08759124087591241,0.0948905109489051,0.145985401459854,0.145985401459854
rostralmiddlefrontal-rh,0.1348314606741573,0.06741573033707865,0.1348314606741573,0.1348314606741573,0.12359550561797752,0.1348314606741573,0.1348314606741573,0.1348314606741573
superiorparietal-rh,0.13978494623655913,0.06451612903225806,0.13978494623655913,0.12903225806451613,0.11827956989247312,0.12903225806451613,0.13978494623655913,0.13978494623655913
superiortemporal-lh,0.1518987341772152,0.10126582278481013,0.15822784810126583,0.12658227848101267,0.0759493670886076,0.08227848101265822,0.16455696202531644,0.13924050632911392
superiortemporal-rh,0.14685314685314685,0.09090909090909091,0.15384615384615385,0.13286713286713286,0.08391608391608392,0.09090909090909091,0.15384615384615385,0.14685314685314685
