,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.42857142857142855,0.17857142857142858,0.0,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.0
rostralmiddlefrontal-lh,0.040293040293040296,0.23809523809523808,0.05128205128205128,0.1684981684981685,0.14285714285714285,0.18681318681318682,0.07692307692307693,0.09523809523809523
rostralmiddlefrontal-rh,0.0,0.09395973154362416,0.3221476510067114,0.087248322147651,0.0,0.1476510067114094,0.10067114093959731,0.2483221476510067
superiorfrontal-rh,0.018115942028985508,0.16304347826086957,0.050724637681159424,0.2246376811594203,0.13043478260869565,0.18840579710144928,0.13768115942028986,0.08695652173913043
superiorparietal-lh,0.005780346820809248,0.21965317919075145,0.0,0.20809248554913296,0.23699421965317918,0.2254335260115607,0.04046242774566474,0.06358381502890173
superiorparietal-rh,0.0033783783783783786,0.17229729729729729,0.08108108108108109,0.1891891891891892,0.13175675675675674,0.2195945945945946,0.0945945945945946,0.10810810810810811
superiortemporal-lh,0.040697674418604654,0.11627906976744186,0.08139534883720931,0.21511627906976744,0.046511627906976744,0.14534883720930233,0.2558139534883721,0.09883720930232558
superiortemporal-rh,0.0,0.1141552511415525,0.1643835616438356,0.1095890410958904,0.0547945205479452,0.1506849315068493,0.0776255707762557,0.3287671232876712
