,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.16463414634146342,0.10975609756097561,0.15853658536585366,0.12195121951219512,0.07317073170731707,0.07926829268292683,0.15853658536585366,0.13414634146341464
parstriangularis-rh,0.10778443113772455,0.2754491017964072,0.16167664670658682,0.12574850299401197,0.04790419161676647,0.04790419161676647,0.10778443113772455,0.12574850299401197
precentral-lh,0.08759124087591241,0.08394160583941605,0.20072992700729927,0.17883211678832117,0.08759124087591241,0.12408759124087591,0.0948905109489051,0.14233576642335766
rostralmiddlefrontal-lh,0.06944444444444445,0.059027777777777776,0.16666666666666666,0.2569444444444444,0.09722222222222222,0.1423611111111111,0.06944444444444445,0.1388888888888889
rostralmiddlefrontal-rh,0.05309734513274336,0.02654867256637168,0.10619469026548672,0.13274336283185842,0.27876106194690264,0.12831858407079647,0.05309734513274336,0.22123893805309736
superiorparietal-rh,0.05726872246696035,0.02643171806167401,0.14977973568281938,0.18502202643171806,0.12334801762114538,0.2907488986784141,0.05726872246696035,0.11013215859030837
superiortemporal-lh,0.1518987341772152,0.10126582278481013,0.15822784810126583,0.12658227848101267,0.0759493670886076,0.08227848101265822,0.16455696202531644,0.13924050632911392
superiortemporal-rh,0.07368421052631578,0.05263157894736842,0.1368421052631579,0.1368421052631579,0.17543859649122806,0.08771929824561403,0.07719298245614035,0.2596491228070175
