,Fp1,FC5,FC6,F8,AF7,FT7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5128205128205128,0.0,0.0,0.0,0.4634377967711301,0.023741690408357077,0.0
FC6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.488,0.0,0.0,0.0,0.493,0.019,0.0
F6,0.0,0.14361702127659576,0.0,0.0,0.0,0.11170212765957446,0.7446808510638298,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
