,F7,FC5,C3,FC6,F8,AF7,FT7,FC3
F7,0.4566929133858268,0.0,0.0,0.0,0.13123359580052493,0.0,0.0,0.4120734908136483
FC5,0.0,0.35609756097560974,0.35121951219512193,0.0,0.0,0.0,0.2926829268292683,0.0
C3,0.0,0.30416666666666664,0.45,0.0,0.0,0.0,0.24583333333333332,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3769230769230769,0.0,0.0,0.0,0.3769230769230769,0.0,0.0,0.24615384615384617
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.30412371134020616,0.29896907216494845,0.0,0.0,0.0,0.39690721649484534,0.0
FC3,0.336864406779661,0.0,0.0,0.0,0.07203389830508475,0.0,0.0,0.5911016949152542
