,Fp1,F3,FC5,AF7,AF3,FC4,F6,AF8
Fp1,0.8007380073800738,0.0,0.0,0.0,0.0,0.0,0.0,0.1992619926199262
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.37681159420289856,0.0,0.0,0.0,0.0,0.0,0.0,0.6231884057971014
