,Fp1,F3,FC5,AF7,AF3,FC4,F6,AF8
Fp1,0.6881533101045296,0.0,0.0,0.0,0.0,0.0,0.0,0.3118466898954704
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.9834983498349835,0.0,0.0,0.0165016501650165,0.0
AF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0
AF8,0.33396946564885494,0.0,0.0,0.0,0.0,0.0,0.0,0.666030534351145
