,Fp1,F3,FC5,AF7,AF3,FC4,F6,AF8
Fp1,0.5854430379746836,0.0,0.0,0.0,0.0,0.0,0.0,0.41455696202531644
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3938931297709924,0.0,0.0,0.0,0.0,0.0,0.0,0.6061068702290077
