,F7,FC5,C3,AF7,AF3,FT7,C5,FC4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5254237288135594,0.0,0.0,0.0,0.4745762711864407,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.6276595744680851,0.0,0.3723404255319149,0.0
FT7,0.0,0.5017921146953405,0.0,0.0,0.0,0.4982078853046595,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.11280487804878049,0.0,0.8871951219512195,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
