,Fp1,FC5,FC6,F8,AF7,FT7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.47607934655775963,0.0,0.0,0.06534422403733955,0.45857642940490084,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.13612565445026178,0.0,0.0,0.756544502617801,0.10732984293193717,0.0,0.0
FT7,0.0,0.45717592592592593,0.0,0.0,0.052083333333333336,0.49074074074074076,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
