,Fp1,F3,FC5,AF7,AF3,FC4,F6,AF8
Fp1,0.6835038363171355,0.0,0.0,0.0,0.0,0.0,0.0,0.31649616368286443
F3,0.0,0.5405214940098662,0.0,0.31007751937984496,0.0,0.0,0.14940098661028894,0.0
FC5,0.0,0.0,0.9177958446251129,0.08220415537488708,0.0,0.0,0.0,0.0
AF7,0.0,0.23076923076923078,0.04794520547945205,0.5779768177028451,0.0,0.0,0.14330874604847207,0.0
AF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.9434389140271493,0.0,0.05656108597285068
F6,0.0,0.15166548547129696,0.0,0.19418851878100638,0.0,0.0,0.6541459957476967,0.0
AF8,0.28989838613269575,0.0,0.0,0.0,0.0,0.058577405857740586,0.0,0.6515242080095637
