,F7,FC5,C3,AF7,AF3,FT7,C5,FC4
F7,0.49557522123893805,0.0,0.0,0.0,0.0,0.0,0.0,0.504424778761062
FC5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.4959677419354839,0.0,0.0,0.0,0.5040322580645161,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.09777015437392796,0.0,0.0,0.0,0.0,0.0,0.0,0.902229845626072
