,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.29723502304147464,0.055299539170506916,0.0,0.16589861751152074,0.11059907834101383,0.1336405529953917,0.1497695852534562,0.08755760368663594
frontalpole-rh,0.1306532663316583,0.1407035175879397,0.0,0.1457286432160804,0.1457286432160804,0.1457286432160804,0.1457286432160804,0.1457286432160804
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.11161387631975868,0.043740573152337855,0.0,0.23378582202111614,0.1085972850678733,0.1794871794871795,0.17194570135746606,0.15082956259426847
parahippocampal-lh,0.117096018735363,0.06791569086651054,0.0,0.1686182669789227,0.16627634660421545,0.1686182669789227,0.1686182669789227,0.14285714285714285
parahippocampal-rh,0.10033444816053512,0.048494983277591976,0.0,0.19732441471571907,0.12040133779264214,0.1956521739130435,0.17892976588628762,0.1588628762541806
rostralanteriorcingulate-lh,0.11452991452991453,0.04957264957264957,0.0,0.19487179487179487,0.12307692307692308,0.1811965811965812,0.19316239316239317,0.14358974358974358
rostralanteriorcingulate-rh,0.07858546168958742,0.05697445972495088,0.0,0.1944990176817289,0.1237721021611002,0.18860510805500982,0.1650294695481336,0.1925343811394892
