,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.48053097345132745,0.12920353982300886,0.10619469026548672,0.0,0.0,0.01415929203539823,0.12654867256637167,0.1433628318584071
frontalpole-rh,0.1984126984126984,0.4007936507936508,0.05291005291005291,0.0,0.0,0.0,0.1693121693121693,0.17857142857142858
fusiform-lh,0.16266666666666665,0.050666666666666665,0.6866666666666666,0.0,0.0,0.030666666666666665,0.0,0.06933333333333333
isthmuscingulate-rh,0.0,0.0,0.0,0.5085714285714286,0.3628571428571429,0.12857142857142856,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.32717678100263853,0.6029023746701847,0.06992084432717678,0.0,0.0
pericalcarine-lh,0.02857142857142857,0.0,0.03968253968253968,0.14285714285714285,0.0873015873015873,0.6222222222222222,0.0,0.07936507936507936
rostralanteriorcingulate-lh,0.2072463768115942,0.1855072463768116,0.0,0.0,0.0,0.0,0.4072463768115942,0.2
rostralanteriorcingulate-rh,0.14335060449050085,0.11830742659758203,0.04835924006908463,0.0,0.0,0.039723661485319514,0.12089810017271158,0.5293609671848014
