,Fp1,FT9,P4,Fp2,F5,P6,AF8,AF4
Fp1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.7692307692307693,0.0,0.0,0.23076923076923078,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667
