,Fp1,O1,P4,TP10,CP2,F8,FT8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.8235294117647058,0.0,0.17647058823529413,0.0,0.0,0.0,0.0
P4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
