,Fp1,O1,P4,TP10,CP2,F8,FT8,AF4
Fp1,0.2857142857142857,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
O1,0.125,0.40625,0.0,0.0,0.46875,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.08333333333333333,0.2916666666666667,0.0,0.0,0.5625,0.0625,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
