,Fp1,O1,P4,TP10,CP2,F8,FT8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.4782608695652174,0.0,0.0,0.34782608695652173,0.0,0.0,0.17391304347826086
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.42105263157894735,0.0,0.0,0.3684210526315789,0.0,0.0,0.21052631578947367
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0,0.0,0.2857142857142857
