,F7,FT9,TP9,FT10,F8,PO8,AF8,FCz
F7,0.19047619047619047,0.0,0.23809523809523808,0.14285714285714285,0.0,0.19047619047619047,0.23809523809523808,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.16,0.0,0.28,0.12,0.0,0.16,0.28,0.0
FT10,0.21052631578947367,0.0,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.21052631578947367,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.19047619047619047,0.0,0.23809523809523808,0.14285714285714285,0.0,0.19047619047619047,0.23809523809523808,0.0
AF8,0.16,0.0,0.28,0.12,0.0,0.16,0.28,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
