,Fp1,FT9,P4,Fp2,F5,P6,AF8,AF4
Fp1,0.375,0.0,0.28125,0.34375,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.34615384615384615,0.0,0.3076923076923077,0.34615384615384615,0.0,0.0,0.0,0.0
Fp2,0.375,0.0,0.28125,0.34375,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.46153846153846156
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.5294117647058824
