,Fp1,TP9,T8,FT10,Fp2,AF7,FT8,AF8
Fp1,0.34385964912280703,0.0,0.0,0.0,0.3473684210526316,0.3087719298245614,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3046153846153846,0.0,0.0,0.0,0.36923076923076925,0.3261538461538461,0.0,0.0
AF7,0.26239067055393583,0.0,0.0,0.0,0.31486880466472306,0.4227405247813411,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
