,Fp1,Fz,F8,Fp2,AF7,AFz,AF8,AF4
Fp1,0.3174311926605505,0.05871559633027523,0.0,0.23853211009174313,0.09724770642201835,0.0,0.28807339449541286,0.0
Fz,0.15813953488372093,0.5023255813953489,0.0,0.004651162790697674,0.0,0.0,0.33488372093023255,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2981651376146789,0.0,0.0,0.2958715596330275,0.12155963302752294,0.0,0.28440366972477066,0.0
AF7,0.25118483412322273,0.0,0.0,0.25118483412322273,0.24644549763033174,0.0,0.25118483412322273,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.263681592039801,0.11608623548922056,0.0,0.208955223880597,0.087893864013267,0.0,0.32338308457711445,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
