,Fp1,FT9,T7,TP9,Fp2,AF7,AFz,TP7
Fp1,0.3508771929824561,0.0,0.0,0.0,0.3543859649122807,0.0,0.29473684210526313,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34121621621621623,0.0,0.0,0.0,0.375,0.0,0.28378378378378377,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3346613545816733,0.0,0.0,0.0,0.3346613545816733,0.0,0.33067729083665337,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
