,Fp1,TP9,T8,FT10,Fp2,AF7,FT8,AF8
Fp1,0.3949579831932773,0.0,0.0,0.0,0.20728291316526612,0.0,0.0,0.39775910364145656
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.334841628959276,0.0,0.0,0.0,0.33031674208144796,0.0,0.0,0.334841628959276
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.34987593052109184,0.0,0.0,0.0,0.18362282878411912,0.0,0.0,0.4665012406947891
