,Fp1,TP9,T8,FT10,Fp2,AF7,FT8,AF8
Fp1,0.3313953488372093,0.0,0.0,0.0,0.33430232558139533,0.33430232558139533,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.27315914489311166,0.0,0.0,0.0,0.3657957244655582,0.36104513064133015,0.0,0.0
AF7,0.26436781609195403,0.0,0.0,0.0,0.3448275862068966,0.39080459770114945,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
