,Fp1,FT9,FT10,Fp2,AF7,FT7,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715,0.0
FT10,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0
Fp2,0.0,0.0,0.0,0.4406779661016949,0.4576271186440678,0.0,0.0,0.1016949152542373
AF7,0.0,0.0,0.0,0.4406779661016949,0.4576271186440678,0.0,0.0,0.1016949152542373
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.09090909090909091,0.38636363636363635,0.0,0.0,0.0,0.5227272727272727,0.0
FCz,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.3
