,TP9,F4,Fp2,AF7,AFz,C2,AF8,AF4
TP9,0.47619047619047616,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
