,TP9,F4,Fp2,AF7,AFz,C2,AF8,AF4
TP9,0.6176470588235294,0.0,0.23529411764705882,0.0,0.0,0.14705882352941177,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.47058823529411764,0.0,0.4117647058823529,0.0,0.0,0.11764705882352941,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.38461538461538464,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
