,Fp1,F7,FT9,T8,F4,Fp2,AF7,AF8
Fp1,0.24285714285714285,0.0,0.04285714285714286,0.17142857142857143,0.2714285714285714,0.0,0.0,0.2714285714285714
F7,0.0,0.29411764705882354,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0
FT9,0.17857142857142858,0.0,0.17857142857142858,0.21428571428571427,0.21428571428571427,0.0,0.0,0.21428571428571427
T8,0.21428571428571427,0.0,0.08571428571428572,0.21428571428571427,0.24285714285714285,0.0,0.0,0.24285714285714285
F4,0.2087912087912088,0.0,0.054945054945054944,0.16483516483516483,0.3076923076923077,0.0,0.0,0.26373626373626374
Fp2,0.0,0.08771929824561403,0.0,0.0,0.0,0.45614035087719296,0.45614035087719296,0.0
AF7,0.0,0.08771929824561403,0.0,0.0,0.0,0.45614035087719296,0.45614035087719296,0.0
AF8,0.21839080459770116,0.0,0.05747126436781609,0.1724137931034483,0.27586206896551724,0.0,0.0,0.27586206896551724
