,TP9,F4,Fp2,AF7,AFz,C2,AF8,AF4
TP9,0.37344913151364767,0.11042183622828784,0.060794044665012405,0.06327543424317618,0.0707196029776675,0.1327543424317618,0.14516129032258066,0.043424317617866005
F4,0.16156462585034015,0.3758503401360544,0.0,0.0017006802721088435,0.0,0.1564625850340136,0.2857142857142857,0.01870748299319728
Fp2,0.06455862977602109,0.0013175230566534915,0.28194993412384717,0.22529644268774704,0.22397891963109354,0.043478260869565216,0.04479578392621871,0.11462450592885376
AF7,0.06838709677419355,0.0025806451612903226,0.2167741935483871,0.2787096774193548,0.22064516129032258,0.03096774193548387,0.014193548387096775,0.16774193548387098
AFz,0.07671957671957672,0.0,0.22486772486772486,0.2275132275132275,0.291005291005291,0.01984126984126984,0.037037037037037035,0.12301587301587301
C2,0.16043613707165108,0.14485981308411214,0.0514018691588785,0.03894080996884735,0.0264797507788162,0.3956386292834891,0.12305295950155763,0.059190031152647975
AF8,0.1781609195402299,0.2471264367816092,0.05603448275862069,0.017241379310344827,0.03879310344827586,0.11781609195402298,0.3232758620689655,0.021551724137931036
AF4,0.06168831168831169,0.01948051948051948,0.1396103896103896,0.2077922077922078,0.15422077922077923,0.060064935064935064,0.025974025974025976,0.33116883116883117
