,Fp1,FT10,F4,F8,Fp2,AF7,FT7,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
