,Fp1,FT9,O2,TP10,T8,F4,Fp2,AF8
Fp1,0.3333333333333333,0.0,0.0,0.30303030303030304,0.0,0.0,0.36363636363636365,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.34375,0.0,0.0,0.3125,0.0,0.0,0.34375,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fp2,0.21153846153846154,0.0,0.0,0.19230769230769232,0.0,0.0,0.5961538461538461,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
