,Fp1,FT10,F4,F8,Fp2,AF7,FT7,AF4
Fp1,0.25,0.0,0.0,0.0,0.375,0.375,0.0,0.0
FT10,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.1111111111111111,0.0,0.0,0.0,0.48148148148148145,0.4074074074074074,0.0,0.0
AF7,0.125,0.0,0.0,0.0,0.375,0.5,0.0,0.0
FT7,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
