space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
sensor_space,alpha,False,full_window,N/A,S36,Sess01,MOTOR_EXECUTION-LEFT,0.991343210734848,0.9999999999999992,0.9822746547662832,0.9999697335592476,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,MOTOR_EXECUTION-RIGHT,0.9908171235056024,1.0000000000000009,0.9825788993147662,0.9989780142360724,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,MOTOR_IMAGERY-LEFT,0.991317088616035,1.000000000000001,0.9852489876468816,0.9981579978039384,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,MOTOR_IMAGERY-RIGHT,0.9928638686515688,1.0000000000000004,0.9862994375839058,0.9994722798174474,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,MOTOR_EXECUTION,0.9910801671202252,1.0,0.9824267770405246,0.99947387389766,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,MOTOR_IMAGERY,0.9920904786338018,1.0000000000000009,0.9857742126153936,0.998815138810693,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,LEFT,0.9913301496754416,1.0,0.9837618212065824,0.9990638656815928,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,RIGHT,0.9918404960785856,1.0000000000000009,0.984439168449336,0.99922514702676,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S36,Sess01,LEFT_vs_RIGHT,-0.000510346403144,0.0,-0.0154633258201775,0.0146246972322569,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S36,Sess01,IMAGERY_vs_EXECUTION,0.0010103115135766,0.0,-0.0136996612822662,0.0163883617701683,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S36,Sess01,ME_LEFT_vs_ME_RIGHT,0.0005260872292457,0.0,-0.0167033594697892,0.0173908342444812,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S36,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0015467800355337,0.0,-0.0142232921705657,0.0118585602200326,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S36,Sess01,MOTOR_EXECUTION-LEFT,0.9748671363226769,1.0000000000000004,0.9653299928322708,0.9861841148986632,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S36,Sess01,MOTOR_EXECUTION-RIGHT,0.9772098230803222,0.999999999999999,0.9661143238046572,0.9881837833498576,bootstrap,critical
