,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.9168241965973535,0.0,0.0,0.04914933837429111,0.00945179584120983,0.0,0.005671077504725898,0.01890359168241966
frontalpole-lh,0.0,0.7478991596638656,0.08403361344537816,0.10504201680672269,0.04481792717086835,0.0,0.018207282913165267,0.0
frontalpole-rh,0.0,0.043478260869565216,0.411371237458194,0.10953177257525083,0.1262541806020067,0.22408026755852842,0.08528428093645485,0.0
medialorbitofrontal-rh,0.022241231822070145,0.055603079555175364,0.11206159110350727,0.5885372112917023,0.07613344739093242,0.12403763900769889,0.01710863986313088,0.00427715996578272
rostralanteriorcingulate-lh,0.0077777777777777776,0.03111111111111111,0.16333333333333333,0.09444444444444444,0.5055555555555555,0.18222222222222223,0.015555555555555555,0.0
rostralanteriorcingulate-rh,0.0017094017094017094,0.0,0.2247863247863248,0.12222222222222222,0.13504273504273503,0.4641025641025641,0.05213675213675214,0.0
temporalpole-rh,0.0068775790921595595,0.017881705639614855,0.12929848693259974,0.033012379642365884,0.01925722145804677,0.07152682255845942,0.6038514442916093,0.11829436038514443
transversetemporal-rh,0.016842105263157894,0.0,0.0,0.004210526315789474,0.0,0.0,0.2,0.7789473684210526
