,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,paracentral-lh,posteriorcingulate-lh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.2017075773745998,0.18676627534685167,0.09178228388473852,0.08004268943436499,0.0032017075773745998,0.17716115261472787,0.1526147278548559,0.10672358591248667
caudalanteriorcingulate-rh,0.16769547325102882,0.2037037037037037,0.0874485596707819,0.11316872427983539,0.018518518518518517,0.17592592592592593,0.12448559670781893,0.10905349794238683
frontalpole-lh,0.1404109589041096,0.14726027397260275,0.1678082191780822,0.13013698630136986,0.02910958904109589,0.1386986301369863,0.10787671232876712,0.1386986301369863
frontalpole-rh,0.0799492385786802,0.12436548223350254,0.08629441624365482,0.2652284263959391,0.14720812182741116,0.09517766497461928,0.048223350253807105,0.15355329949238578
medialorbitofrontal-rh,0.0,0.021413276231263382,0.023554603854389723,0.21841541755888652,0.6102783725910065,0.0021413276231263384,0.0,0.12419700214132762
paracentral-lh,0.17470525187566988,0.18971061093247588,0.08788853161843516,0.0932475884244373,0.006430868167202572,0.20364415862808147,0.14362272240085744,0.1007502679528403
posteriorcingulate-lh,0.18364779874213835,0.16729559748427672,0.08176100628930817,0.05660377358490566,0.0,0.18490566037735848,0.22515723270440252,0.10062893081761007
rostralanteriorcingulate-lh,0.11749680715197956,0.13537675606641125,0.09578544061302682,0.15708812260536398,0.08045977011494253,0.11877394636015326,0.09450830140485313,0.20051085568326948
