,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3127501429388222,0.17953116066323613,0.002287021154945683,0.14179531160663236,0.16866781017724414,0.1183533447684391,0.023441966838193252,0.05317324185248713
frontalpole-rh,0.11652542372881355,0.216454802259887,0.022245762711864406,0.15783898305084745,0.16913841807909605,0.14477401129943504,0.07062146892655367,0.10240112994350282
insula-lh,0.005003573981415297,0.05575411007862759,0.3645461043602573,0.07862759113652609,0.04646175839885633,0.06290207290922087,0.24303073624017155,0.14367405289492494
lateralorbitofrontal-rh,0.09763101220387653,0.1715721464465183,0.03374012921751615,0.19095477386934673,0.13675520459440058,0.1507537688442211,0.09332376166547021,0.1252692031586504
medialorbitofrontal-rh,0.11416241663397411,0.18124754805806198,0.020400156924284034,0.14083954491957631,0.2365633581796783,0.1600627697136132,0.06355433503334641,0.08316987053746568
parsorbitalis-rh,0.08607498087222647,0.15837796480489671,0.02754399387911247,0.15723029839326702,0.1579954093343535,0.22915072685539403,0.0772762050497322,0.1063504208110176
rostralanteriorcingulate-lh,0.024741340530814216,0.10256410256410256,0.14304993252361672,0.1286549707602339,0.0796221322537112,0.10166441745389114,0.24246513720197932,0.17723796671165093
rostralanteriorcingulate-rh,0.04759862778730703,0.13550600343053174,0.07590051457975987,0.1595197255574614,0.09777015437392796,0.12735849056603774,0.15866209262435677,0.1976843910806175
