,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,paracentral-lh,posteriorcingulate-lh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.25773195876288657,0.211340206185567,0.0,0.05670103092783505,0.0,0.14432989690721648,0.061855670103092786,0.26804123711340205
caudalanteriorcingulate-rh,0.19473684210526315,0.24210526315789474,0.0,0.07894736842105263,0.0,0.18947368421052632,0.07894736842105263,0.21578947368421053
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.11538461538461539,0.16666666666666666,0.0,0.19230769230769232,0.0,0.20512820512820512,0.16666666666666666,0.15384615384615385
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.15789473684210525,0.21710526315789475,0.0,0.10526315789473684,0.0,0.23684210526315788,0.09868421052631579,0.18421052631578946
posteriorcingulate-lh,0.12345679012345678,0.1728395061728395,0.0,0.18518518518518517,0.0,0.18518518518518517,0.1728395061728395,0.16049382716049382
rostralanteriorcingulate-lh,0.23529411764705882,0.20361990950226244,0.0,0.06334841628959276,0.0,0.14479638009049775,0.06787330316742081,0.2850678733031674
