,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.0,0.21739130434782608
parsopercularis-lh,0.046511627906976744,0.23255813953488372,0.16279069767441862,0.11627906976744186,0.23255813953488372,0.023255813953488372,0.0,0.18604651162790697
parstriangularis-rh,0.07317073170731707,0.12195121951219512,0.24390243902439024,0.04878048780487805,0.17073170731707318,0.04878048780487805,0.0,0.2926829268292683
precentral-rh,0.08695652173913043,0.10869565217391304,0.06521739130434782,0.2608695652173913,0.1956521739130435,0.043478260869565216,0.15217391304347827,0.08695652173913043
rostralmiddlefrontal-lh,0.016666666666666666,0.16666666666666666,0.1,0.16666666666666666,0.3,0.0,0.1,0.15
rostralmiddlefrontal-rh,0.12,0.0,0.12,0.08,0.0,0.56,0.0,0.12
superiorparietal-lh,0.0,0.0,0.0,0.17647058823529413,0.14705882352941177,0.0,0.6764705882352942,0.0
superiortemporal-rh,0.07692307692307693,0.1346153846153846,0.19230769230769232,0.07692307692307693,0.21153846153846154,0.038461538461538464,0.0,0.2692307692307692
