,bankssts-rh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,temporalpole-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.3
fusiform-lh,0.0,0.0,0.45098039215686275,0.058823529411764705,0.1568627450980392,0.2549019607843137,0.0784313725490196,0.0
inferiortemporal-lh,0.0,0.09523809523809523,0.16666666666666666,0.5238095238095238,0.0,0.16666666666666666,0.0,0.047619047619047616
insula-lh,0.0,0.03278688524590164,0.09836065573770492,0.0,0.39344262295081966,0.04918032786885246,0.32786885245901637,0.09836065573770492
lingual-lh,0.0,0.0,0.24,0.06,0.14,0.42,0.14,0.0
middletemporal-lh,0.0,0.017857142857142856,0.03571428571428571,0.0,0.375,0.05357142857142857,0.4107142857142857,0.10714285714285714
temporalpole-lh,0.0,0.34782608695652173,0.0,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216,0.43478260869565216
